date,time,picture_attached,file_path,text
2024-05-14,18:00:29,False,,
2024-05-14,14:39:52,False,,https://youtu.be/BTwKklK8DwM
2024-05-14,14:25:30,True,downloaded_images/20240514_142530.jpg,💰💰💰💰
2024-05-14,10:50:36,True,downloaded_images/20240514_105036.jpg,💰💰💰💰
2024-05-14,08:49:15,False,,Good morning Chris and the trading team
2024-05-14,06:41:10,False,,https://youtu.be/HjddE_540m4
2024-05-14,05:59:20,True,downloaded_images/20240514_055920.jpg,Cad/jpy hits target 🎯 + 190 pips 💰💰💰
2024-05-14,05:57:31,False,,
